statecensus,co_type,value
Texas,child_0_2_parent_nursing_facilities_co,4151.38576844474
Texas,child_0_2_parent_nursing_facilities_co_nwa,3234.516535913508
Texas,child_0_2_parent_nursing_facilities_co_sib,3005.384502603821
Texas,child_0_2_parent_nursing_facilities_co_ptw,2445.2754574519663
Texas,child_0_2_parent_all_co,26886.67658223118
Texas,child_0_2_parent_all_co_nwa,21532.15843511397
Texas,child_0_2_parent_all_co_sib,17928.00039714866
Texas,child_0_2_parent_all_co_ptw,14439.540254562355
Texas,child_3_5_parents_co,458281.2431766556
Texas,child_3_5_parents_co_nwa,223909.99029140268
Texas,child_3_5_parents_co_sib,190453.11106068664
Texas,child_3_5_parents_co_ptw,145223.2737582874
Texas,child_3_5_parent_essential_co,155124.2634176973
Texas,child_3_5_parent_essential_co_nwa,109287.37163825727
Texas,child_3_5_parent_essential_co_sib,94766.47710325205
Texas,child_3_5_parent_essential_co_ptw,73245.30765363728
Texas,child_3_5_parent_hospital_co,15206.015565455988
Texas,child_3_5_parent_hospital_co_nwa,12243.969603070911
Texas,child_3_5_parent_hospital_co_sib,11234.570756963922
Texas,child_3_5_parent_hospital_co_ptw,9166.94487893255
Texas,child_3_5_parent_hospitals_plus_co,23398.659205625525
Texas,child_3_5_parent_hospitals_plus_co_nwa,18464.37915806269
Texas,child_3_5_parent_hospitals_plus_co_sib,16516.604655647527
Texas,child_3_5_parent_hospitals_plus_co_ptw,13129.289136002053
Texas,child_3_5_parent_nursing_facilities_co,6882.525252537801
Texas,child_3_5_parent_nursing_facilities_co_nwa,5638.247727565715
Texas,child_3_5_parent_nursing_facilities_co_sib,4447.504970762841
Texas,child_3_5_parent_nursing_facilities_co_ptw,3715.6397365809485
Texas,child_3_5_parent_all_co,30281.184458163327
Texas,child_3_5_parent_all_co_nwa,24102.626885628404
Texas,child_3_5_parent_all_co_sib,20964.109626410373
Texas,child_3_5_parent_all_co_ptw,16844.928872583
Texas,child_6_11_parents_co,934704.1544866785
Texas,child_6_11_parents_co_nwa,512336.1051324561
Texas,child_6_11_parents_co_sib,353923.2958331527
Texas,child_6_11_parents_co_ptw,262589.7929834793
Texas,child_6_11_parent_essential_co,340197.2229383648
Texas,child_6_11_parent_essential_co_nwa,260050.86644961152
Texas,child_6_11_parent_essential_co_sib,182110.66207356364
Texas,child_6_11_parent_essential_co_ptw,139722.83795840762
Texas,child_6_11_parent_hospital_co,33907.17295542482
Texas,child_6_11_parent_hospital_co_nwa,29013.700446941515
Texas,child_6_11_parent_hospital_co_sib,22150.02000742015
Texas,child_6_11_parent_hospital_co_ptw,16532.407014467073
Texas,child_6_11_parent_hospitals_plus_co,51463.724669673415
Texas,child_6_11_parent_hospitals_plus_co_nwa,43110.45427871751
Texas,child_6_11_parent_hospitals_plus_co_sib,31757.056676416323
Texas,child_6_11_parent_hospitals_plus_co_ptw,23954.08412596646
Texas,child_6_11_parent_nursing_facilities_co,8229.473010538437
Texas,child_6_11_parent_nursing_facilities_co_nwa,6501.88524685723
Texas,child_6_11_parent_nursing_facilities_co_sib,4915.745155368058
Texas,child_6_11_parent_nursing_facilities_co_ptw,4279.7266085565925
Texas,child_6_11_parent_all_co,59693.19768021185
Texas,child_6_11_parent_all_co_nwa,49612.33952557473
Texas,child_6_11_parent_all_co_sib,36672.80183178439
Texas,child_6_11_parent_all_co_ptw,28233.81073452305
Texas,child_12_17_parents_co,942964.4237023573
Texas,child_12_17_parents_co_nwa,526252.1685553466
Texas,child_12_17_parents_co_sib,73858.07168432699
Texas,child_12_17_parents_co_ptw,52017.49531946255
Texas,child_12_17_parent_essential_co,356001.93306734465
Texas,child_12_17_parent_essential_co_nwa,275873.44126156933
Texas,child_12_17_parent_essential_co_sib,39982.271585322655
Texas,child_12_17_parent_essential_co_ptw,29119.58003205954
Texas,child_12_17_parent_hospital_co,30497.804589954405
Texas,child_12_17_parent_hospital_co_nwa,25431.964945486634
Texas,child_12_17_parent_hospital_co_sib,3640.68903524331
Texas,child_12_17_parent_hospital_co_ptw,3165.6246405128436
Texas,child_12_17_parent_hospitals_plus_co,50596.82212222183
Texas,child_12_17_parent_hospitals_plus_co_nwa,43268.58117224459
Texas,child_12_17_parent_hospitals_plus_co_sib,5797.450115839493
Texas,child_12_17_parent_hospitals_plus_co_ptw,4867.851906171281
Texas,child_12_17_parent_nursing_facilities_co,8159.598774499175
Texas,child_12_17_parent_nursing_facilities_co_nwa,6478.82783050921
Texas,child_12_17_parent_nursing_facilities_co_sib,1515.01926604913
Texas,child_12_17_parent_nursing_facilities_co_ptw,1081.2124066821546
Texas,child_12_17_parent_all_co,58756.42089672099
Texas,child_12_17_parent_all_co_nwa,49747.409002753804
Texas,child_12_17_parent_all_co_sib,7312.4693818886235
Texas,child_12_17_parent_all_co_ptw,5949.064312853435
Texas,child_any_parents_co,2721396.253885705
Texas,child_any_parents_co_nwa,1440689.7348546658
Texas,child_any_parents_co_sib,767819.446811774
Texas,child_any_parents_co_ptw,573823.4602307365
Texas,child_any_parent_essential_co,975406.9892448501
Texas,child_any_parent_essential_co_nwa,732789.5234367764
Texas,child_any_parent_essential_co_sib,390999.3731149448
Texas,child_any_parent_essential_co_ptw,300655.2939046332
Texas,child_any_parent_hospital_co,94152.98961909585
Texas,child_any_parent_hospital_co_nwa,78778.13758304044
Texas,child_any_parent_hospital_co_sib,47082.94099257989
Texas,child_any_parent_hospital_co_ptw,37110.16475832631
Texas,child_any_parent_hospitals_plus_co,148194.4968113072
Texas,child_any_parent_hospitals_plus_co_nwa,123141.05650822524
Texas,child_any_parent_hospitals_plus_co_sib,68993.72734244818
Texas,child_any_parent_hospitals_plus_co_ptw,53945.48996525018
Texas,child_any_parent_nursing_facilities_co,27422.982806020154
Texas,child_any_parent_nursing_facilities_co_nwa,21853.477340845664
Texas,child_any_parent_nursing_facilities_co_sib,13883.653894783849
Texas,child_any_parent_nursing_facilities_co_ptw,11521.854209271663
Texas,child_any_parent_all_co,175617.47961732736
Texas,child_any_parent_all_co_nwa,144994.5338490709
Texas,child_any_parent_all_co_sib,82877.38123723202
Texas,child_any_parent_all_co_ptw,65467.344174521844
Utah,child_0_2_parents_co,57453.554036736685
Utah,child_0_2_parents_co_nwa,25511.81529548954
Utah,child_0_2_parents_co_sib,23061.063809188385
Utah,child_0_2_parents_co_ptw,10839.800569037137
Utah,child_0_2_parent_essential_co,18011.693409616935
Utah,child_0_2_parent_essential_co_nwa,11204.649259245283
Utah,child_0_2_parent_essential_co_sib,10400.414122090819
Utah,child_0_2_parent_essential_co_ptw,5399.948952737018
Utah,child_0_2_parent_hospital_co,1626.9714958789327
Utah,child_0_2_parent_hospital_co_nwa,1227.5673471915463
Utah,child_0_2_parent_hospital_co_sib,1165.8364510211286
Utah,child_0_2_parent_hospital_co_ptw,581.8070912731256
Utah,child_0_2_parent_hospitals_plus_co,2780.89115533307
Utah,child_0_2_parent_hospitals_plus_co_nwa,1968.4995249175222
Utah,child_0_2_parent_hospitals_plus_co_sib,1897.1194680052117
Utah,child_0_2_parent_hospitals_plus_co_ptw,968.015399854037
Utah,child_0_2_parent_nursing_facilities_co,552.0979921609064
Utah,child_0_2_parent_nursing_facilities_co_nwa,502.344876951777
Utah,child_0_2_parent_nursing_facilities_co_sib,397.483302129573
Utah,child_0_2_parent_nursing_facilities_co_ptw,256.8735390732837
Utah,child_0_2_parent_all_co,3332.9891474939764
Utah,child_0_2_parent_all_co_nwa,2470.844401869299
Utah,child_0_2_parent_all_co_sib,2294.602770134785
Utah,child_0_2_parent_all_co_ptw,1224.8889389273206
Utah,child_3_5_parents_co,59275.99199625235
Utah,child_3_5_parents_co_nwa,27216.687923032576
Utah,child_3_5_parents_co_sib,23482.74409361515
Utah,child_3_5_parents_co_ptw,11718.730557116698
Utah,child_3_5_parent_essential_co,19043.00828326258
Utah,child_3_5_parent_essential_co_nwa,12244.64274447019
Utah,child_3_5_parent_essential_co_sib,10685.934137368002
Utah,child_3_5_parent_essential_co_ptw,5393.392585610178
Utah,child_3_5_parent_hospital_co,2324.236651729133
Utah,child_3_5_parent_hospital_co_nwa,1819.8925363829273
Utah,child_3_5_parent_hospital_co_sib,1725.7005217841167
Utah,child_3_5_parent_hospital_co_ptw,1041.2071497164432
Utah,child_3_5_parent_hospitals_plus_co,3423.198929353195
Utah,child_3_5_parent_hospitals_plus_co_nwa,2627.2828345518096
Utah,child_3_5_parent_hospitals_plus_co_sib,2248.974403797362
Utah,child_3_5_parent_hospitals_plus_co_ptw,1434.4002916861455
Utah,child_3_5_parent_nursing_facilities_co,347.6194775264993
Utah,child_3_5_parent_nursing_facilities_co_nwa,347.6194775264993
Utah,child_3_5_parent_nursing_facilities_co_sib,209.80376656101438
Utah,child_3_5_parent_nursing_facilities_co_ptw,171.84537483748545
Utah,child_3_5_parent_all_co,3770.818406879694
Utah,child_3_5_parent_all_co_nwa,2974.9023120783086
Utah,child_3_5_parent_all_co_sib,2458.7781703583764
Utah,child_3_5_parent_all_co_ptw,1606.245666523631
Utah,child_6_11_parents_co,138883.91080914828
Utah,child_6_11_parents_co_nwa,69613.20751806226
Utah,child_6_11_parents_co_sib,43031.72936548627
Utah,child_6_11_parents_co_ptw,21570.264834074464
Utah,child_6_11_parent_essential_co,44390.26431683468
Utah,child_6_11_parent_essential_co_nwa,30825.925319865575
Utah,child_6_11_parent_essential_co_sib,17292.204808822516
Utah,child_6_11_parent_essential_co_ptw,8781.396946098575
Utah,child_6_11_parent_hospital_co,3757.548906650454
Utah,child_6_11_parent_hospital_co_nwa,2965.030625639609
Utah,child_6_11_parent_hospital_co_sib,2249.74848306251
Utah,child_6_11_parent_hospital_co_ptw,1449.6028225156965
Utah,child_6_11_parent_hospitals_plus_co,6993.2709379711505
Utah,child_6_11_parent_hospitals_plus_co_nwa,4849.21843714092
Utah,child_6_11_parent_hospitals_plus_co_sib,3531.207492887709
Utah,child_6_11_parent_hospitals_plus_co_ptw,2003.142567564926
Utah,child_6_11_parent_nursing_facilities_co,697.1712809642017
Utah,child_6_11_parent_nursing_facilities_co_nwa,510.84056217900564
Utah,child_6_11_parent_nursing_facilities_co_sib,231.90455779179695
Utah,child_6_11_parent_nursing_facilities_co_ptw,184.4439909250232
Utah,child_6_11_parent_all_co,7690.442218935352
Utah,child_6_11_parent_all_co_nwa,5360.058999319926
Utah,child_6_11_parent_all_co_sib,3763.112050679506
Utah,child_6_11_parent_all_co_ptw,2187.5865584899493
Utah,child_12_17_parents_co,131026.6307683537
Utah,child_12_17_parents_co_nwa,75345.31787277074
Utah,child_12_17_parents_co_sib,12590.339567058605
Utah,child_12_17_parents_co_ptw,7441.637590563869
Utah,child_12_17_parent_essential_co,48261.90100319868
Utah,child_12_17_parent_essential_co_nwa,36053.56204525333
Utah,child_12_17_parent_essential_co_sib,5541.537335094218
Utah,child_12_17_parent_essential_co_ptw,3159.6373227116583
Utah,child_12_17_parent_hospital_co,3099.906667267437
Utah,child_12_17_parent_hospital_co_nwa,2559.8574116645786
Utah,child_12_17_parent_hospital_co_sib,553.253537498715
Utah,child_12_17_parent_hospital_co_ptw,312.96044985938863
Utah,child_12_17_parent_hospitals_plus_co,6250.366368414213
Utah,child_12_17_parent_hospitals_plus_co_nwa,4560.477442403979
Utah,child_12_17_parent_hospitals_plus_co_sib,862.2236128851083
Utah,child_12_17_parent_hospitals_plus_co_ptw,458.8644295617115
Utah,child_12_17_parent_nursing_facilities_co,1739.0129630003194
Utah,child_12_17_parent_nursing_facilities_co_nwa,1430.1520347861265
Utah,child_12_17_parent_nursing_facilities_co_sib,241.1530609449936
Utah,child_12_17_parent_nursing_facilities_co_ptw,139.40427328017884
Utah,child_12_17_parent_all_co,7989.379331414531
Utah,child_12_17_parent_all_co_nwa,5990.629477190106
Utah,child_12_17_parent_all_co_sib,1103.376673830102
Utah,child_12_17_parent_all_co_ptw,598.2687028418904
Utah,child_any_parents_co,386640.08761049097
Utah,child_any_parents_co_nwa,197687.0286093551
Utah,child_any_parents_co_sib,102165.87683534842
Utah,child_any_parents_co_ptw,51570.43355079217
Utah,child_any_parent_essential_co,129706.86701291287
Utah,child_any_parent_essential_co_nwa,90328.77936883438
Utah,child_any_parent_essential_co_sib,43920.09040337556
Utah,child_any_parent_essential_co_ptw,22734.37580715743
Utah,child_any_parent_hospital_co,10808.663721525958
Utah,child_any_parent_hospital_co_nwa,8572.347920878661
Utah,child_any_parent_hospital_co_sib,5694.53899336647
Utah,child_any_parent_hospital_co_ptw,3385.577513364654
Utah,child_any_parent_hospitals_plus_co,19447.72739107163
Utah,child_any_parent_hospitals_plus_co_nwa,14005.478239014232
Utah,child_any_parent_hospitals_plus_co_sib,8539.524977575391
Utah,child_any_parent_hospitals_plus_co_ptw,4864.42268866682
Utah,child_any_parent_nursing_facilities_co,3335.901713651927
Utah,child_any_parent_nursing_facilities_co_nwa,2790.9569514434083
Utah,child_any_parent_nursing_facilities_co_sib,1080.344687427378
Utah,child_any_parent_nursing_facilities_co_ptw,752.5671781159713
Utah,child_any_parent_all_co,22783.629104723557
Utah,child_any_parent_all_co_nwa,16796.435190457636
Utah,child_any_parent_all_co_sib,9619.869665002769
Utah,child_any_parent_all_co_ptw,5616.989866782791
Vermont,child_0_2_parents_co,7603.501399750399
Vermont,child_0_2_parents_co_nwa,4982.646139128809
Vermont,child_0_2_parents_co_sib,4657.528215803379
Vermont,child_0_2_parents_co_ptw,3102.04392256318
Vermont,child_0_2_parent_essential_co,3150.705519392806
Vermont,child_0_2_parent_essential_co_nwa,2533.2060559286897
Vermont,child_0_2_parent_essential_co_sib,2317.822245671068
Vermont,child_0_2_parent_essential_co_ptw,1514.3489554728774
Vermont,child_0_2_parent_hospital_co,432.10431680683865
Vermont,child_0_2_parent_hospital_co_nwa,384.2836312816235
Vermont,child_0_2_parent_hospital_co_sib,357.4146569306155
Vermont,child_0_2_parent_hospital_co_ptw,285.8582757022442
Vermont,child_0_2_parent_hospitals_plus_co,597.7338623111128
Vermont,child_0_2_parent_hospitals_plus_co_nwa,549.9131767858978
Vermont,child_0_2_parent_hospitals_plus_co_sib,485.72822814819887
Vermont,child_0_2_parent_hospitals_plus_co_ptw,353.0907521375281
Vermont,child_0_2_parent_nursing_facilities_co,247.83553363568265
Vermont,child_0_2_parent_nursing_facilities_co_nwa,230.25095170711714
Vermont,child_0_2_parent_nursing_facilities_co_sib,207.76056312798607
Vermont,child_0_2_parent_nursing_facilities_co_ptw,150.86049903102835
Vermont,child_0_2_parent_all_co,845.5693959467956
Vermont,child_0_2_parent_all_co_nwa,780.164128493015
Vermont,child_0_2_parent_all_co_sib,693.488791276185
Vermont,child_0_2_parent_all_co_ptw,503.95125116855644
Vermont,child_3_5_parents_co,7919.308095352075
Vermont,child_3_5_parents_co_nwa,5093.31587902643
Vermont,child_3_5_parents_co_sib,4726.0474658118255
Vermont,child_3_5_parents_co_ptw,3213.8727022843227
Vermont,child_3_5_parent_essential_co,3239.811762131266
Vermont,child_3_5_parent_essential_co_nwa,2635.852760707209
Vermont,child_3_5_parent_essential_co_sib,2436.3666039910577
Vermont,child_3_5_parent_essential_co_ptw,1646.7813910863408
Vermont,child_3_5_parent_hospital_co,276.9191737027113
Vermont,child_3_5_parent_hospital_co_nwa,191.32842944468868
Vermont,child_3_5_parent_hospital_co_sib,191.32842944468868
Vermont,child_3_5_parent_hospital_co_ptw,149.94506604901846
Vermont,child_3_5_parent_hospitals_plus_co,378.5552770743125
Vermont,child_3_5_parent_hospitals_plus_co_nwa,280.5754217658555
Vermont,child_3_5_parent_hospitals_plus_co_sib,280.5754217658555
Vermont,child_3_5_parent_hospitals_plus_co_ptw,213.24209595306036
Vermont,child_3_5_parent_nursing_facilities_co,261.11392211829366
Vermont,child_3_5_parent_nursing_facilities_co_nwa,243.52934018972817
Vermont,child_3_5_parent_nursing_facilities_co_sib,202.38421963217758
Vermont,child_3_5_parent_nursing_facilities_co_ptw,124.43665008207928
Vermont,child_3_5_parent_all_co,639.6691991926062
Vermont,child_3_5_parent_all_co_nwa,524.1047619555837
Vermont,child_3_5_parent_all_co_sib,482.959641398033
Vermont,child_3_5_parent_all_co_ptw,337.6787460351397
Vermont,child_6_11_parents_co,14471.133666607006
Vermont,child_6_11_parents_co_nwa,9809.10738161486
Vermont,child_6_11_parents_co_sib,7137.611005802081
Vermont,child_6_11_parents_co_ptw,5022.416665439786
Vermont,child_6_11_parent_essential_co,6314.465051360288
Vermont,child_6_11_parent_essential_co_nwa,5362.589063286984
Vermont,child_6_11_parent_essential_co_sib,3910.9549076493045
Vermont,child_6_11_parent_essential_co_ptw,2796.0243627738523
Vermont,child_6_11_parent_hospital_co,595.9275735863902
Vermont,child_6_11_parent_hospital_co_nwa,458.0539035506605
Vermont,child_6_11_parent_hospital_co_sib,390.23474688655034
Vermont,child_6_11_parent_hospital_co_ptw,354.77737001092993
Vermont,child_6_11_parent_hospitals_plus_co,998.4108589173849
Vermont,child_6_11_parent_hospitals_plus_co_nwa,788.228515830828
Vermont,child_6_11_parent_hospitals_plus_co_sib,612.3564098716815
Vermont,child_6_11_parent_hospitals_plus_co_ptw,471.0557425848453
Vermont,child_6_11_parent_nursing_facilities_co,176.94585346298499
Vermont,child_6_11_parent_nursing_facilities_co_nwa,153.23759478197815
Vermont,child_6_11_parent_nursing_facilities_co_sib,136.56067012204716
